Page,API,Count
/el-gouna-holidays,/availability/last-available-date,4
/el-gouna-holidays,/availability/dates,4
/el-gouna-holidays,/search/packages,10
/el-gouna-holidays,/search/alternative-flights,12
/el-gouna-holidays,/search/price-graph/month,1
/el-gouna-holidays,/search/recommended,5
/south-aegean-islands,/availability/last-available-date,4
/south-aegean-islands,/availability/dates,4
/south-aegean-islands,/search/packages,10
/south-aegean-islands,/search/alternative-flights,12
/south-aegean-islands,/search/price-graph/month,1
/south-aegean-islands,/search/recommended,5
/deals/disney-deals,/search/packages,10
/deals/disney-deals,/search/alternative-flights,12
/deals/disney-deals,/search/price-graph/month,1
/deals/disney-deals,/search/recommended,5
/deals/disney-deals,/availability/last-available-date,4
/deals/disney-deals,/availability/dates,4
/deals/deals-of-the-week,/availability/last-available-date,4
/deals/deals-of-the-week,/availability/dates,4
/deals/deals-of-the-week,/search/packages,10
/deals/deals-of-the-week,/search/alternative-flights,12
/deals/deals-of-the-week,/search/price-graph/month,1
/deals/deals-of-the-week,/search/recommended,5
/deals/discounted-holidays,/availability/last-available-date,4
/deals/discounted-holidays,/availability/dates,4
/deals/discounted-holidays,/search/packages,10
/deals/discounted-holidays,/search/alternative-flights,12
/deals/discounted-holidays,/search/price-graph/month,1
/deals/discounted-holidays,/search/recommended,5
/deals/long-stay-holidays,/search/packages,10
/deals/long-stay-holidays,/search/alternative-flights,12
/deals/long-stay-holidays,/search/price-graph/month,1
/deals/long-stay-holidays,/search/recommended,5
/deals/long-stay-holidays,/availability/last-available-date,4
/deals/long-stay-holidays,/availability/dates,4
/deals/solo-holiday-deals,/availability/last-available-date,4
/deals/solo-holiday-deals,/availability/dates,4
/deals/solo-holiday-deals,/search/packages,10
/deals/solo-holiday-deals,/search/alternative-flights,12
/deals/solo-holiday-deals,/search/price-graph/month,1
/deals/solo-holiday-deals,/search/recommended,5
/deals/certified-sustainable-hotels,/search/packages,10
/deals/certified-sustainable-hotels,/search/alternative-flights,12
/deals/certified-sustainable-hotels,/search/price-graph/month,1
/deals/certified-sustainable-hotels,/search/recommended,5
/deals/certified-sustainable-hotels,/availability/last-available-date,4
/deals/certified-sustainable-hotels,/availability/dates,4
/deals/group-holiday-deals,/availability/last-available-date,4
/deals/group-holiday-deals,/availability/dates,4
/deals/group-holiday-deals,/search/packages,10
/deals/group-holiday-deals,/search/alternative-flights,12
/deals/group-holiday-deals,/search/price-graph/month,1
/deals/group-holiday-deals,/search/recommended,5
/deals/all-inclusive-holiday-deals,/help-centre/faq/save,1
/deals/all-inclusive-holiday-deals,/search/packages,10
/deals/all-inclusive-holiday-deals,/search/alternative-flights,12
/deals/all-inclusive-holiday-deals,/search/price-graph/month,1
/deals/all-inclusive-holiday-deals,/search/recommended,5
/deals/all-inclusive-holiday-deals,/availability/last-available-date,4
/deals/all-inclusive-holiday-deals,/availability/dates,4
/deals/all-inclusive-holiday-deals-ch,/availability/last-available-date,4
/deals/all-inclusive-holiday-deals-ch,/availability/dates,4
/deals/all-inclusive-holiday-deals-ch,/search/packages,10
/deals/all-inclusive-holiday-deals-ch,/search/alternative-flights,12
/deals/all-inclusive-holiday-deals-ch,/search/price-graph/month,1
/deals/all-inclusive-holiday-deals-ch,/search/recommended,5
/deals/christmas-holidays,/search/packages,10
/deals/christmas-holidays,/search/alternative-flights,12
/deals/christmas-holidays,/search/price-graph/month,1
/deals/christmas-holidays,/search/recommended,5
/deals/christmas-holidays,/availability/last-available-date,4
/deals/christmas-holidays,/availability/dates,4
/deals/beach-holiday-deals,/help-centre/faq/save,1
/deals/beach-holiday-deals,/search/packages,10
/deals/beach-holiday-deals,/search/alternative-flights,12
/deals/beach-holiday-deals,/search/price-graph/month,1
/deals/beach-holiday-deals,/search/recommended,5
/deals/beach-holiday-deals,/availability/last-available-date,4
/deals/beach-holiday-deals,/availability/dates,4
/deals/beach-sale,/search/packages,10
/deals/beach-sale,/search/alternative-flights,12
/deals/beach-sale,/search/price-graph/month,1
/deals/beach-sale,/search/recommended,5
/deals/beach-sale,/availability/last-available-date,4
/deals/beach-sale,/availability/dates,4
/deals/cheap-beach-breaks,/availability/last-available-date,4
/deals/cheap-beach-breaks,/availability/dates,4
/deals/cheap-beach-breaks,/search/packages,10
/deals/cheap-beach-breaks,/search/alternative-flights,12
